0,20,顾客,锅边太锋利了,"""用户发起转人工""；""锅煲类-收货后疑问解答""；""您好在的，#E-s57#E-s57我是本次服务导购客服多多，欢迎小主光临！""；""* 您好，现在机器是出现了什么问题可以详细的说明一下吗？#E-s31""；""就是想问下，这个锅底可以配什么锅""；""原配""；""我买的时候早，现在看到了有蒸笼和煎盘可以一起卖""；""有链接可以买嘛""；""这个锅底是电磁炉嘛？""；""购买产品配件方式如下：电脑端可以登录<url>；手机端可以在京东首页搜索店铺名称“***悠想专卖店”进入购买； 如有配件方面疑问请联系该店铺客服MM来帮您喔 ""；""不是的呢""；""那是啥样的""；""咋加热的啊""；""水加热的呢""；""啊。。。？""；""底盘加热的呢""；""我随便买个锅可以加热嘛？""；""还是有什么要求啊""；""机器现在什么问题""；""锅我不喜欢，划到我的手了""；""锅边太锋利了"""
0,22,顾客,啊？,"""用户发起转人工""；""锅煲类-收货后疑问解答""；""您好在的，#E-s57#E-s57我是本次服务导购客服多多，欢迎小主光临！""；""* 您好，现在机器是出现了什么问题可以详细的说明一下吗？#E-s31""；""就是想问下，这个锅底可以配什么锅""；""原配""；""我买的时候早，现在看到了有蒸笼和煎盘可以一起卖""；""有链接可以买嘛""；""这个锅底是电磁炉嘛？""；""购买产品配件方式如下：电脑端可以登录<url>；手机端可以在京东首页搜索店铺名称“***悠想专卖店”进入购买； 如有配件方面疑问请联系该店铺客服MM来帮您喔 ""；""不是的呢""；""那是啥样的""；""咋加热的啊""；""水加热的呢""；""啊。。。？""；""底盘加热的呢""；""我随便买个锅可以加热嘛？""；""还是有什么要求啊""；""机器现在什么问题""；""锅我不喜欢，划到我的手了""；""锅边太锋利了""；""* 麻烦提供一下产品和食物的图片，这边好判断一下是什么原因造成的呢。""；""啊？"""
0,23,顾客,我就是拿锅的时候，划到了手,"""用户发起转人工""；""锅煲类-收货后疑问解答""；""您好在的，#E-s57#E-s57我是本次服务导购客服多多，欢迎小主光临！""；""* 您好，现在机器是出现了什么问题可以详细的说明一下吗？#E-s31""；""就是想问下，这个锅底可以配什么锅""；""原配""；""我买的时候早，现在看到了有蒸笼和煎盘可以一起卖""；""有链接可以买嘛""；""这个锅底是电磁炉嘛？""；""购买产品配件方式如下：电脑端可以登录<url>；手机端可以在京东首页搜索店铺名称“***悠想专卖店”进入购买； 如有配件方面疑问请联系该店铺客服MM来帮您喔 ""；""不是的呢""；""那是啥样的""；""咋加热的啊""；""水加热的呢""；""啊。。。？""；""底盘加热的呢""；""我随便买个锅可以加热嘛？""；""还是有什么要求啊""；""机器现在什么问题""；""锅我不喜欢，划到我的手了""；""锅边太锋利了""；""* 麻烦提供一下产品和食物的图片，这边好判断一下是什么原因造成的呢。""；""啊？""；""我就是拿锅的时候，划到了手"""
1,24,顾客,想换个锅,"""用户发起转人工""；""锅煲类-收货后疑问解答""；""您好在的，#E-s57#E-s57我是本次服务导购客服多多，欢迎小主光临！""；""* 您好，现在机器是出现了什么问题可以详细的说明一下吗？#E-s31""；""就是想问下，这个锅底可以配什么锅""；""原配""；""我买的时候早，现在看到了有蒸笼和煎盘可以一起卖""；""有链接可以买嘛""；""这个锅底是电磁炉嘛？""；""购买产品配件方式如下：电脑端可以登录<url>；手机端可以在京东首页搜索店铺名称“***悠想专卖店”进入购买； 如有配件方面疑问请联系该店铺客服MM来帮您喔 ""；""不是的呢""；""那是啥样的""；""咋加热的啊""；""水加热的呢""；""啊。。。？""；""底盘加热的呢""；""我随便买个锅可以加热嘛？""；""还是有什么要求啊""；""机器现在什么问题""；""锅我不喜欢，划到我的手了""；""锅边太锋利了""；""* 麻烦提供一下产品和食物的图片，这边好判断一下是什么原因造成的呢。""；""啊？""；""我就是拿锅的时候，划到了手""；""想换个锅"""
1,26,顾客,想问问你们替代的锅有啥要求,"""用户发起转人工""；""锅煲类-收货后疑问解答""；""您好在的，#E-s57#E-s57我是本次服务导购客服多多，欢迎小主光临！""；""* 您好，现在机器是出现了什么问题可以详细的说明一下吗？#E-s31""；""就是想问下，这个锅底可以配什么锅""；""原配""；""我买的时候早，现在看到了有蒸笼和煎盘可以一起卖""；""有链接可以买嘛""；""这个锅底是电磁炉嘛？""；""购买产品配件方式如下：电脑端可以登录<url>；手机端可以在京东首页搜索店铺名称“***悠想专卖店”进入购买； 如有配件方面疑问请联系该店铺客服MM来帮您喔 ""；""不是的呢""；""那是啥样的""；""咋加热的啊""；""水加热的呢""；""啊。。。？""；""底盘加热的呢""；""我随便买个锅可以加热嘛？""；""还是有什么要求啊""；""机器现在什么问题""；""锅我不喜欢，划到我的手了""；""锅边太锋利了""；""* 麻烦提供一下产品和食物的图片，这边好判断一下是什么原因造成的呢。""；""啊？""；""我就是拿锅的时候，划到了手""；""想换个锅""；""<url>""；""想问问你们替代的锅有啥要求"""
0,28,顾客,有的锅不是说不能电磁炉加热，有的又咋样嘛,"""用户发起转人工""；""锅煲类-收货后疑问解答""；""您好在的，#E-s57#E-s57我是本次服务导购客服多多，欢迎小主光临！""；""* 您好，现在机器是出现了什么问题可以详细的说明一下吗？#E-s31""；""就是想问下，这个锅底可以配什么锅""；""原配""；""我买的时候早，现在看到了有蒸笼和煎盘可以一起卖""；""有链接可以买嘛""；""这个锅底是电磁炉嘛？""；""购买产品配件方式如下：电脑端可以登录<url>；手机端可以在京东首页搜索店铺名称“***悠想专卖店”进入购买； 如有配件方面疑问请联系该店铺客服MM来帮您喔 ""；""不是的呢""；""那是啥样的""；""咋加热的啊""；""水加热的呢""；""啊。。。？""；""底盘加热的呢""；""我随便买个锅可以加热嘛？""；""还是有什么要求啊""；""机器现在什么问题""；""锅我不喜欢，划到我的手了""；""锅边太锋利了""；""* 麻烦提供一下产品和食物的图片，这边好判断一下是什么原因造成的呢。""；""啊？""；""我就是拿锅的时候，划到了手""；""想换个锅""；""<url>""；""想问问你们替代的锅有啥要求""；""可以直接进入配件店购买一个的呢""；""有的锅不是说不能电磁炉加热，有的又咋样嘛"""
0,29,顾客,我就是不想要这个锅啊，边缘划到我的手了,"""用户发起转人工""；""锅煲类-收货后疑问解答""；""您好在的，#E-s57#E-s57我是本次服务导购客服多多，欢迎小主光临！""；""* 您好，现在机器是出现了什么问题可以详细的说明一下吗？#E-s31""；""就是想问下，这个锅底可以配什么锅""；""原配""；""我买的时候早，现在看到了有蒸笼和煎盘可以一起卖""；""有链接可以买嘛""；""这个锅底是电磁炉嘛？""；""购买产品配件方式如下：电脑端可以登录<url>；手机端可以在京东首页搜索店铺名称“***悠想专卖店”进入购买； 如有配件方面疑问请联系该店铺客服MM来帮您喔 ""；""不是的呢""；""那是啥样的""；""咋加热的啊""；""水加热的呢""；""啊。。。？""；""底盘加热的呢""；""我随便买个锅可以加热嘛？""；""还是有什么要求啊""；""机器现在什么问题""；""锅我不喜欢，划到我的手了""；""锅边太锋利了""；""* 麻烦提供一下产品和食物的图片，这边好判断一下是什么原因造成的呢。""；""啊？""；""我就是拿锅的时候，划到了手""；""想换个锅""；""<url>""；""想问问你们替代的锅有啥要求""；""可以直接进入配件店购买一个的呢""；""有的锅不是说不能电磁炉加热，有的又咋样嘛""；""我就是不想要这个锅啊，边缘划到我的手了"""
0,30,顾客,换一个新的，达不到我的目的啊,"""用户发起转人工""；""锅煲类-收货后疑问解答""；""您好在的，#E-s57#E-s57我是本次服务导购客服多多，欢迎小主光临！""；""* 您好，现在机器是出现了什么问题可以详细的说明一下吗？#E-s31""；""就是想问下，这个锅底可以配什么锅""；""原配""；""我买的时候早，现在看到了有蒸笼和煎盘可以一起卖""；""有链接可以买嘛""；""这个锅底是电磁炉嘛？""；""购买产品配件方式如下：电脑端可以登录<url>；手机端可以在京东首页搜索店铺名称“***悠想专卖店”进入购买； 如有配件方面疑问请联系该店铺客服MM来帮您喔 ""；""不是的呢""；""那是啥样的""；""咋加热的啊""；""水加热的呢""；""啊。。。？""；""底盘加热的呢""；""我随便买个锅可以加热嘛？""；""还是有什么要求啊""；""机器现在什么问题""；""锅我不喜欢，划到我的手了""；""锅边太锋利了""；""* 麻烦提供一下产品和食物的图片，这边好判断一下是什么原因造成的呢。""；""啊？""；""我就是拿锅的时候，划到了手""；""想换个锅""；""<url>""；""想问问你们替代的锅有啥要求""；""可以直接进入配件店购买一个的呢""；""有的锅不是说不能电磁炉加热，有的又咋样嘛""；""我就是不想要这个锅啊，边缘划到我的手了""；""换一个新的，达不到我的目的啊"""
0,32,顾客,ab4190290f85155804f9c542afe728d3。jpg,"""用户发起转人工""；""锅煲类-收货后疑问解答""；""您好在的，#E-s57#E-s57我是本次服务导购客服多多，欢迎小主光临！""；""* 您好，现在机器是出现了什么问题可以详细的说明一下吗？#E-s31""；""就是想问下，这个锅底可以配什么锅""；""原配""；""我买的时候早，现在看到了有蒸笼和煎盘可以一起卖""；""有链接可以买嘛""；""这个锅底是电磁炉嘛？""；""购买产品配件方式如下：电脑端可以登录<url>；手机端可以在京东首页搜索店铺名称“***悠想专卖店”进入购买； 如有配件方面疑问请联系该店铺客服MM来帮您喔 ""；""不是的呢""；""那是啥样的""；""咋加热的啊""；""水加热的呢""；""啊。。。？""；""底盘加热的呢""；""我随便买个锅可以加热嘛？""；""还是有什么要求啊""；""机器现在什么问题""；""锅我不喜欢，划到我的手了""；""锅边太锋利了""；""* 麻烦提供一下产品和食物的图片，这边好判断一下是什么原因造成的呢。""；""啊？""；""我就是拿锅的时候，划到了手""；""想换个锅""；""<url>""；""想问问你们替代的锅有啥要求""；""可以直接进入配件店购买一个的呢""；""有的锅不是说不能电磁炉加热，有的又咋样嘛""；""我就是不想要这个锅啊，边缘划到我的手了""；""换一个新的，达不到我的目的啊""；""#E-s17""；""ab4190290f85155804f9c542afe728d3。jpg"""
0,33,顾客,我随便搜的啊,"""用户发起转人工""；""锅煲类-收货后疑问解答""；""您好在的，#E-s57#E-s57我是本次服务导购客服多多，欢迎小主光临！""；""* 您好，现在机器是出现了什么问题可以详细的说明一下吗？#E-s31""；""就是想问下，这个锅底可以配什么锅""；""原配""；""我买的时候早，现在看到了有蒸笼和煎盘可以一起卖""；""有链接可以买嘛""；""这个锅底是电磁炉嘛？""；""购买产品配件方式如下：电脑端可以登录<url>；手机端可以在京东首页搜索店铺名称“***悠想专卖店”进入购买； 如有配件方面疑问请联系该店铺客服MM来帮您喔 ""；""不是的呢""；""那是啥样的""；""咋加热的啊""；""水加热的呢""；""啊。。。？""；""底盘加热的呢""；""我随便买个锅可以加热嘛？""；""还是有什么要求啊""；""机器现在什么问题""；""锅我不喜欢，划到我的手了""；""锅边太锋利了""；""* 麻烦提供一下产品和食物的图片，这边好判断一下是什么原因造成的呢。""；""啊？""；""我就是拿锅的时候，划到了手""；""想换个锅""；""<url>""；""想问问你们替代的锅有啥要求""；""可以直接进入配件店购买一个的呢""；""有的锅不是说不能电磁炉加热，有的又咋样嘛""；""我就是不想要这个锅啊，边缘划到我的手了""；""换一个新的，达不到我的目的啊""；""#E-s17""；""ab4190290f85155804f9c542afe728d3。jpg""；""我随便搜的啊"""
0,34,顾客,你看这个锅，有明火用的，有电磁炉用的,"""用户发起转人工""；""锅煲类-收货后疑问解答""；""您好在的，#E-s57#E-s57我是本次服务导购客服多多，欢迎小主光临！""；""* 您好，现在机器是出现了什么问题可以详细的说明一下吗？#E-s31""；""就是想问下，这个锅底可以配什么锅""；""原配""；""我买的时候早，现在看到了有蒸笼和煎盘可以一起卖""；""有链接可以买嘛""；""这个锅底是电磁炉嘛？""；""购买产品配件方式如下：电脑端可以登录<url>；手机端可以在京东首页搜索店铺名称“***悠想专卖店”进入购买； 如有配件方面疑问请联系该店铺客服MM来帮您喔 ""；""不是的呢""；""那是啥样的""；""咋加热的啊""；""水加热的呢""；""啊。。。？""；""底盘加热的呢""；""我随便买个锅可以加热嘛？""；""还是有什么要求啊""；""机器现在什么问题""；""锅我不喜欢，划到我的手了""；""锅边太锋利了""；""* 麻烦提供一下产品和食物的图片，这边好判断一下是什么原因造成的呢。""；""啊？""；""我就是拿锅的时候，划到了手""；""想换个锅""；""<url>""；""想问问你们替代的锅有啥要求""；""可以直接进入配件店购买一个的呢""；""有的锅不是说不能电磁炉加热，有的又咋样嘛""；""我就是不想要这个锅啊，边缘划到我的手了""；""换一个新的，达不到我的目的啊""；""#E-s17""；""ab4190290f85155804f9c542afe728d3。jpg""；""我随便搜的啊""；""你看这个锅，有明火用的，有电磁炉用的"""
1,35,顾客,如果我买来，要买啥,"""用户发起转人工""；""锅煲类-收货后疑问解答""；""您好在的，#E-s57#E-s57我是本次服务导购客服多多，欢迎小主光临！""；""* 您好，现在机器是出现了什么问题可以详细的说明一下吗？#E-s31""；""就是想问下，这个锅底可以配什么锅""；""原配""；""我买的时候早，现在看到了有蒸笼和煎盘可以一起卖""；""有链接可以买嘛""；""这个锅底是电磁炉嘛？""；""购买产品配件方式如下：电脑端可以登录<url>；手机端可以在京东首页搜索店铺名称“***悠想专卖店”进入购买； 如有配件方面疑问请联系该店铺客服MM来帮您喔 ""；""不是的呢""；""那是啥样的""；""咋加热的啊""；""水加热的呢""；""啊。。。？""；""底盘加热的呢""；""我随便买个锅可以加热嘛？""；""还是有什么要求啊""；""机器现在什么问题""；""锅我不喜欢，划到我的手了""；""锅边太锋利了""；""* 麻烦提供一下产品和食物的图片，这边好判断一下是什么原因造成的呢。""；""啊？""；""我就是拿锅的时候，划到了手""；""想换个锅""；""<url>""；""想问问你们替代的锅有啥要求""；""可以直接进入配件店购买一个的呢""；""有的锅不是说不能电磁炉加热，有的又咋样嘛""；""我就是不想要这个锅啊，边缘划到我的手了""；""换一个新的，达不到我的目的啊""；""#E-s17""；""ab4190290f85155804f9c542afe728d3。jpg""；""我随便搜的啊""；""你看这个锅，有明火用的，有电磁炉用的""；""如果我买来，要买啥"""
0,37,顾客,就是我想问，锅底的性质,"""用户发起转人工""；""锅煲类-收货后疑问解答""；""您好在的，#E-s57#E-s57我是本次服务导购客服多多，欢迎小主光临！""；""* 您好，现在机器是出现了什么问题可以详细的说明一下吗？#E-s31""；""就是想问下，这个锅底可以配什么锅""；""原配""；""我买的时候早，现在看到了有蒸笼和煎盘可以一起卖""；""有链接可以买嘛""；""这个锅底是电磁炉嘛？""；""购买产品配件方式如下：电脑端可以登录<url>；手机端可以在京东首页搜索店铺名称“***悠想专卖店”进入购买； 如有配件方面疑问请联系该店铺客服MM来帮您喔 ""；""不是的呢""；""那是啥样的""；""咋加热的啊""；""水加热的呢""；""啊。。。？""；""底盘加热的呢""；""我随便买个锅可以加热嘛？""；""还是有什么要求啊""；""机器现在什么问题""；""锅我不喜欢，划到我的手了""；""锅边太锋利了""；""* 麻烦提供一下产品和食物的图片，这边好判断一下是什么原因造成的呢。""；""啊？""；""我就是拿锅的时候，划到了手""；""想换个锅""；""<url>""；""想问问你们替代的锅有啥要求""；""可以直接进入配件店购买一个的呢""；""有的锅不是说不能电磁炉加热，有的又咋样嘛""；""我就是不想要这个锅啊，边缘划到我的手了""；""换一个新的，达不到我的目的啊""；""#E-s17""；""ab4190290f85155804f9c542afe728d3。jpg""；""我随便搜的啊""；""你看这个锅，有明火用的，有电磁炉用的""；""如果我买来，要买啥""；""我们的这个不能放明火上面的呢""；""就是我想问，锅底的性质"""
0,39,顾客,这。。。这没写啊,"""用户发起转人工""；""锅煲类-收货后疑问解答""；""您好在的，#E-s57#E-s57我是本次服务导购客服多多，欢迎小主光临！""；""* 您好，现在机器是出现了什么问题可以详细的说明一下吗？#E-s31""；""就是想问下，这个锅底可以配什么锅""；""原配""；""我买的时候早，现在看到了有蒸笼和煎盘可以一起卖""；""有链接可以买嘛""；""这个锅底是电磁炉嘛？""；""购买产品配件方式如下：电脑端可以登录<url>；手机端可以在京东首页搜索店铺名称“***悠想专卖店”进入购买； 如有配件方面疑问请联系该店铺客服MM来帮您喔 ""；""不是的呢""；""那是啥样的""；""咋加热的啊""；""水加热的呢""；""啊。。。？""；""底盘加热的呢""；""我随便买个锅可以加热嘛？""；""还是有什么要求啊""；""机器现在什么问题""；""锅我不喜欢，划到我的手了""；""锅边太锋利了""；""* 麻烦提供一下产品和食物的图片，这边好判断一下是什么原因造成的呢。""；""啊？""；""我就是拿锅的时候，划到了手""；""想换个锅""；""<url>""；""想问问你们替代的锅有啥要求""；""可以直接进入配件店购买一个的呢""；""有的锅不是说不能电磁炉加热，有的又咋样嘛""；""我就是不想要这个锅啊，边缘划到我的手了""；""换一个新的，达不到我的目的啊""；""#E-s17""；""ab4190290f85155804f9c542afe728d3。jpg""；""我随便搜的啊""；""你看这个锅，有明火用的，有电磁炉用的""；""如果我买来，要买啥""；""我们的这个不能放明火上面的呢""；""就是我想问，锅底的性质""；""742878a8935f2faf8d583142f24cd164。jpg""；""这。。。这没写啊"""
0,40,顾客,所以我来问问你们,"""用户发起转人工""；""锅煲类-收货后疑问解答""；""您好在的，#E-s57#E-s57我是本次服务导购客服多多，欢迎小主光临！""；""* 您好，现在机器是出现了什么问题可以详细的说明一下吗？#E-s31""；""就是想问下，这个锅底可以配什么锅""；""原配""；""我买的时候早，现在看到了有蒸笼和煎盘可以一起卖""；""有链接可以买嘛""；""这个锅底是电磁炉嘛？""；""购买产品配件方式如下：电脑端可以登录<url>；手机端可以在京东首页搜索店铺名称“***悠想专卖店”进入购买； 如有配件方面疑问请联系该店铺客服MM来帮您喔 ""；""不是的呢""；""那是啥样的""；""咋加热的啊""；""水加热的呢""；""啊。。。？""；""底盘加热的呢""；""我随便买个锅可以加热嘛？""；""还是有什么要求啊""；""机器现在什么问题""；""锅我不喜欢，划到我的手了""；""锅边太锋利了""；""* 麻烦提供一下产品和食物的图片，这边好判断一下是什么原因造成的呢。""；""啊？""；""我就是拿锅的时候，划到了手""；""想换个锅""；""<url>""；""想问问你们替代的锅有啥要求""；""可以直接进入配件店购买一个的呢""；""有的锅不是说不能电磁炉加热，有的又咋样嘛""；""我就是不想要这个锅啊，边缘划到我的手了""；""换一个新的，达不到我的目的啊""；""#E-s17""；""ab4190290f85155804f9c542afe728d3。jpg""；""我随便搜的啊""；""你看这个锅，有明火用的，有电磁炉用的""；""如果我买来，要买啥""；""我们的这个不能放明火上面的呢""；""就是我想问，锅底的性质""；""742878a8935f2faf8d583142f24cd164。jpg""；""这。。。这没写啊""；""所以我来问问你们"""
0,42,顾客,所以我该买电磁炉专用？,"""用户发起转人工""；""锅煲类-收货后疑问解答""；""您好在的，#E-s57#E-s57我是本次服务导购客服多多，欢迎小主光临！""；""* 您好，现在机器是出现了什么问题可以详细的说明一下吗？#E-s31""；""就是想问下，这个锅底可以配什么锅""；""原配""；""我买的时候早，现在看到了有蒸笼和煎盘可以一起卖""；""有链接可以买嘛""；""这个锅底是电磁炉嘛？""；""购买产品配件方式如下：电脑端可以登录<url>；手机端可以在京东首页搜索店铺名称“***悠想专卖店”进入购买； 如有配件方面疑问请联系该店铺客服MM来帮您喔 ""；""不是的呢""；""那是啥样的""；""咋加热的啊""；""水加热的呢""；""啊。。。？""；""底盘加热的呢""；""我随便买个锅可以加热嘛？""；""还是有什么要求啊""；""机器现在什么问题""；""锅我不喜欢，划到我的手了""；""锅边太锋利了""；""* 麻烦提供一下产品和食物的图片，这边好判断一下是什么原因造成的呢。""；""啊？""；""我就是拿锅的时候，划到了手""；""想换个锅""；""<url>""；""想问问你们替代的锅有啥要求""；""可以直接进入配件店购买一个的呢""；""有的锅不是说不能电磁炉加热，有的又咋样嘛""；""我就是不想要这个锅啊，边缘划到我的手了""；""换一个新的，达不到我的目的啊""；""#E-s17""；""ab4190290f85155804f9c542afe728d3。jpg""；""我随便搜的啊""；""你看这个锅，有明火用的，有电磁炉用的""；""如果我买来，要买啥""；""我们的这个不能放明火上面的呢""；""就是我想问，锅底的性质""；""742878a8935f2faf8d583142f24cd164。jpg""；""这。。。这没写啊""；""所以我来问问你们""；""* #E-s57您说""；""所以我该买电磁炉专用？"""
1,43,顾客,嘛？,"""用户发起转人工""；""锅煲类-收货后疑问解答""；""您好在的，#E-s57#E-s57我是本次服务导购客服多多，欢迎小主光临！""；""* 您好，现在机器是出现了什么问题可以详细的说明一下吗？#E-s31""；""就是想问下，这个锅底可以配什么锅""；""原配""；""我买的时候早，现在看到了有蒸笼和煎盘可以一起卖""；""有链接可以买嘛""；""这个锅底是电磁炉嘛？""；""购买产品配件方式如下：电脑端可以登录<url>；手机端可以在京东首页搜索店铺名称“***悠想专卖店”进入购买； 如有配件方面疑问请联系该店铺客服MM来帮您喔 ""；""不是的呢""；""那是啥样的""；""咋加热的啊""；""水加热的呢""；""啊。。。？""；""底盘加热的呢""；""我随便买个锅可以加热嘛？""；""还是有什么要求啊""；""机器现在什么问题""；""锅我不喜欢，划到我的手了""；""锅边太锋利了""；""* 麻烦提供一下产品和食物的图片，这边好判断一下是什么原因造成的呢。""；""啊？""；""我就是拿锅的时候，划到了手""；""想换个锅""；""<url>""；""想问问你们替代的锅有啥要求""；""可以直接进入配件店购买一个的呢""；""有的锅不是说不能电磁炉加热，有的又咋样嘛""；""我就是不想要这个锅啊，边缘划到我的手了""；""换一个新的，达不到我的目的啊""；""#E-s17""；""ab4190290f85155804f9c542afe728d3。jpg""；""我随便搜的啊""；""你看这个锅，有明火用的，有电磁炉用的""；""如果我买来，要买啥""；""我们的这个不能放明火上面的呢""；""就是我想问，锅底的性质""；""742878a8935f2faf8d583142f24cd164。jpg""；""这。。。这没写啊""；""所以我来问问你们""；""* #E-s57您说""；""所以我该买电磁炉专用？""；""嘛？"""
1,45,顾客,意思是我随便买个锅就可以？,"""用户发起转人工""；""锅煲类-收货后疑问解答""；""您好在的，#E-s57#E-s57我是本次服务导购客服多多，欢迎小主光临！""；""* 您好，现在机器是出现了什么问题可以详细的说明一下吗？#E-s31""；""就是想问下，这个锅底可以配什么锅""；""原配""；""我买的时候早，现在看到了有蒸笼和煎盘可以一起卖""；""有链接可以买嘛""；""这个锅底是电磁炉嘛？""；""购买产品配件方式如下：电脑端可以登录<url>；手机端可以在京东首页搜索店铺名称“***悠想专卖店”进入购买； 如有配件方面疑问请联系该店铺客服MM来帮您喔 ""；""不是的呢""；""那是啥样的""；""咋加热的啊""；""水加热的呢""；""啊。。。？""；""底盘加热的呢""；""我随便买个锅可以加热嘛？""；""还是有什么要求啊""；""机器现在什么问题""；""锅我不喜欢，划到我的手了""；""锅边太锋利了""；""* 麻烦提供一下产品和食物的图片，这边好判断一下是什么原因造成的呢。""；""啊？""；""我就是拿锅的时候，划到了手""；""想换个锅""；""<url>""；""想问问你们替代的锅有啥要求""；""可以直接进入配件店购买一个的呢""；""有的锅不是说不能电磁炉加热，有的又咋样嘛""；""我就是不想要这个锅啊，边缘划到我的手了""；""换一个新的，达不到我的目的啊""；""#E-s17""；""ab4190290f85155804f9c542afe728d3。jpg""；""我随便搜的啊""；""你看这个锅，有明火用的，有电磁炉用的""；""如果我买来，要买啥""；""我们的这个不能放明火上面的呢""；""就是我想问，锅底的性质""；""742878a8935f2faf8d583142f24cd164。jpg""；""这。。。这没写啊""；""所以我来问问你们""；""* #E-s57您说""；""所以我该买电磁炉专用？""；""嘛？""；""锅身是铝合金的呢""；""意思是我随便买个锅就可以？"""
0,47,顾客,1c09412210ac48e73af72eeb88da47d6。jpg,"""用户发起转人工""；""锅煲类-收货后疑问解答""；""您好在的，#E-s57#E-s57我是本次服务导购客服多多，欢迎小主光临！""；""* 您好，现在机器是出现了什么问题可以详细的说明一下吗？#E-s31""；""就是想问下，这个锅底可以配什么锅""；""原配""；""我买的时候早，现在看到了有蒸笼和煎盘可以一起卖""；""有链接可以买嘛""；""这个锅底是电磁炉嘛？""；""购买产品配件方式如下：电脑端可以登录<url>；手机端可以在京东首页搜索店铺名称“***悠想专卖店”进入购买； 如有配件方面疑问请联系该店铺客服MM来帮您喔 ""；""不是的呢""；""那是啥样的""；""咋加热的啊""；""水加热的呢""；""啊。。。？""；""底盘加热的呢""；""我随便买个锅可以加热嘛？""；""还是有什么要求啊""；""机器现在什么问题""；""锅我不喜欢，划到我的手了""；""锅边太锋利了""；""* 麻烦提供一下产品和食物的图片，这边好判断一下是什么原因造成的呢。""；""啊？""；""我就是拿锅的时候，划到了手""；""想换个锅""；""<url>""；""想问问你们替代的锅有啥要求""；""可以直接进入配件店购买一个的呢""；""有的锅不是说不能电磁炉加热，有的又咋样嘛""；""我就是不想要这个锅啊，边缘划到我的手了""；""换一个新的，达不到我的目的啊""；""#E-s17""；""ab4190290f85155804f9c542afe728d3。jpg""；""我随便搜的啊""；""你看这个锅，有明火用的，有电磁炉用的""；""如果我买来，要买啥""；""我们的这个不能放明火上面的呢""；""就是我想问，锅底的性质""；""742878a8935f2faf8d583142f24cd164。jpg""；""这。。。这没写啊""；""所以我来问问你们""；""* #E-s57您说""；""所以我该买电磁炉专用？""；""嘛？""；""锅身是铝合金的呢""；""意思是我随便买个锅就可以？""；""机器支持原配的呢""；""1c09412210ac48e73af72eeb88da47d6。jpg"""
0,48,顾客,但我不支持啊,"""用户发起转人工""；""锅煲类-收货后疑问解答""；""您好在的，#E-s57#E-s57我是本次服务导购客服多多，欢迎小主光临！""；""* 您好，现在机器是出现了什么问题可以详细的说明一下吗？#E-s31""；""就是想问下，这个锅底可以配什么锅""；""原配""；""我买的时候早，现在看到了有蒸笼和煎盘可以一起卖""；""有链接可以买嘛""；""这个锅底是电磁炉嘛？""；""购买产品配件方式如下：电脑端可以登录<url>；手机端可以在京东首页搜索店铺名称“***悠想专卖店”进入购买； 如有配件方面疑问请联系该店铺客服MM来帮您喔 ""；""不是的呢""；""那是啥样的""；""咋加热的啊""；""水加热的呢""；""啊。。。？""；""底盘加热的呢""；""我随便买个锅可以加热嘛？""；""还是有什么要求啊""；""机器现在什么问题""；""锅我不喜欢，划到我的手了""；""锅边太锋利了""；""* 麻烦提供一下产品和食物的图片，这边好判断一下是什么原因造成的呢。""；""啊？""；""我就是拿锅的时候，划到了手""；""想换个锅""；""<url>""；""想问问你们替代的锅有啥要求""；""可以直接进入配件店购买一个的呢""；""有的锅不是说不能电磁炉加热，有的又咋样嘛""；""我就是不想要这个锅啊，边缘划到我的手了""；""换一个新的，达不到我的目的啊""；""#E-s17""；""ab4190290f85155804f9c542afe728d3。jpg""；""我随便搜的啊""；""你看这个锅，有明火用的，有电磁炉用的""；""如果我买来，要买啥""；""我们的这个不能放明火上面的呢""；""就是我想问，锅底的性质""；""742878a8935f2faf8d583142f24cd164。jpg""；""这。。。这没写啊""；""所以我来问问你们""；""* #E-s57您说""；""所以我该买电磁炉专用？""；""嘛？""；""锅身是铝合金的呢""；""意思是我随便买个锅就可以？""；""机器支持原配的呢""；""1c09412210ac48e73af72eeb88da47d6。jpg""；""但我不支持啊"""
