1,5,对 这 首歌 不感兴趣,"""播首 『 龙战骑士 』"";""正在 放 哦"";""很 好听 ， 你好 棒"";""不 客气 啦 ， 我 这里 还有 周杰伦 同样 好听 的 一首 《 超人不会飞 》 推荐 你 听听 ， 是 一首 旋律 温暖 的 嘻 哈 歌曲 ， 听来 有 一种 难以描述 的 莫名 感动 。"";""对 这 首歌 不感兴趣"""
0,3,好 的 ， 你 知道 的 太 多 了 。,"""今天天气 怎么样 呢 ？"";""好 的 亲 ， 今天 南通 天气 阴 ~ 小雨 ， 东风 ， 最高 气温 : 21 ℃ ， 最低气温 : 14 ℃ 。"";""好 的 ， 你 知道 的 太 多 了 。"""
0,7,是 啊 ， 成龙 算得 上 是 香港 影坛 天王 级 人物 了 。,"""今天 几号 了 啊 ？"";""今天 是 20 18 年 4 月 7 日"";""真不错 ， 这 你 都 知道 。"";""过奖 啦 ， 话 说 今天 可是 明星 成龙 的 生日 哦 ~"";""这么 巧 吗 ， 我 很 欣赏 成龙 呢 。"";""他 很 优秀 呢 ， 获得 了 亚太 电影节 电影 杰出 成就奖 、 两届 台湾 电影 金马奖 最佳 男主角 等 很多 成就 ， 非常 棒 ！"";""是 啊 ， 成龙 算得 上 是 香港 影坛 天王 级 人物 了 。"""
0,15,到 学校 啦 ， 再见,"""嗨 ， 今天 的 天气 怎么样 啊 ？"";""今天天气 小雨 ， 东北风 ， 最高 气温 : 10 ℃ ， 最低气温 : 1 ℃ ， 要 注意 保暖 哦"";""好 的 ， 知道 啦 ， 谢谢"";""今天 的 天气 很 适合 吃 [ 水煮鱼 ] 哦"";""水煮鱼 我 的 最爱 啊"";""关键 这道 热菜 口感 是 真的 很棒 的 哦"";""好 啊 ， 现在 就 想 吃 呢"";""推荐 你 一家 [ 六国 三春 · 川菜 （ 环球 金融中心 店 ） ] 他家 的 就 很 不错 呢 ， 还 可以 预定"";""人均 价格 和 评分 怎么样 呢 ？"";""人均 价格 在 85 ， 评分 有 5 呢"";""地址 在 哪 呢 ？"";""在 和平区 大沽 北路 环球 金融中心 36 层 （ 津塔 、 和平路 、 滨江道 、 恒隆 广场 、 天津站 ）"";""那 你 帮 我 预定 一下 吧 ， 我 中午 和 两个 朋友 过去"";""好 的 ， 马上 为 你 预定"";""到 学校 啦 ， 再见"""
0,8,当然 是 林志颖 了 。,"""姬琪振 先生 ， 晚上 好 啊 。"";""晚上 好 。"";""最近 的 工作 生活 怎么样 呢 ？"";""很 好 呀 ， 今天 还发 奖金 了 呢 。"";""那 恭喜 你 了 ， 看个 电影 来 放松 一下 吧 ， 你 最 喜欢 看 哪部 电影 ？"";""最 喜欢 『 生死对决 』 这部 电影 了 。"";""那 最 喜欢 里面 的 哪个 主演 啊 ？"";""当然 是 林志颖 了 。"""
0,9,还 没 看过 呢 ， 它 的 导演 是 谁 呢 ？,"""你好 ， 可以 告诉 我 今天 几号 了 吗 ？"";""今天 是 20 18 年 1 月 27 号 啊"";""好 的 ， 太 感谢 了 。"";""今天 也 是 “ 女神 ” 林心如 的 生日 呢 ！"";""哇 ， 是 吗 ， 我 还 挺 喜欢 她 的 呢 ， 是 个 美女 胚子 呢 。"";""她 还 被 称为 娱圈 圆脸 俏佳人 呢 哈哈 ， 大众 都 认可 的 美貌 啊"";""嗯 呢 ， 她 即使 年龄 大 了 ， 也 是 会 很 美的 那种 。"";""嗯 ， 对 了 ， 你 知道 她 的 那部 《 漫画风云 》 吗 ？ 电影演员 都 很 不错 呢 ， 你 可以 去 看看"";""还 没 看过 呢 ， 它 的 导演 是 谁 呢 ？"""
1,10,华仔 就是 我 心中 的 第一位 。,"""嗨 柳鑫彬 ， 好久不见 ， 近来可好 ？"";""挺 好 的 啊 。"";""呦 呵 ， 这 是 有 好事 ， 分享 分享 。"";""也 没 啥 的 ， 职位 晋升 了 。"";""那 恭喜 了 ， 应该 去 看看 电影 放松 一下 ， 话 说 你 喜欢 哪部 电影 呢 ？"";""我 最 喜欢 《 1 : 99 电影 行动 》"";""那 你 喜欢 《 1 : 99 电影 行动 》 的 哪位 主演 的 ？"";""当然 是 刘德华 华仔 了 。"";""说 到 刘德华 ， 更 像是 一位 明星 而 不是 演员 。"";""华仔 就是 我 心中 的 第一位 。"""
0,11,你 平时 都 喜欢 做 什么 呀 ？,"""晚上 好 啊 ！ 最近 怎么样 啊 ！"";""最近 考试 考没考 好 ， 不 开心 。"";""那 你 可要 努力 咯 ， 争取 下次 考好"";""嗯 ， 我会 的 ， 我 下次 一定 会考 好 的 。"";""你 能 告诉 我 你 叫 什么 名字 吗 ？"";""我 叫 孙明"";""看 你的名字 应该 是 个 男生 了 咯"";""是 啊 ， 这 都 被 你 猜 到 了 ， 你 真 厉害"";""那 你 能 告诉 我 你 今年 多大 了 吗 ？"";""我 今年 6 岁 了"";""你 平时 都 喜欢 做 什么 呀 ？"""
0,16,再见 ！,"""晚上 好 啊"";""晚上 好 呀 。"";""近来 生活 还 顺利 吧"";""最近 学习 挺 轻松 的 。"";""那 不错 哦 ， 忘 问 了 ， 你 叫 什么 名字 啊 ？"";""我 叫 李轩明 。"";""这个 名字 真不错 ， 那 你 是 男 还是 女 呢 ？"";""肯定 男 的 咯 。"";""那 你 多 大 年龄 啊 ？"";""17 了 ， 还 小 呢 。"";""确实 挺 小 的 ， 那 小帅哥 平时 喜欢 做 什么 呢 ， 有 什么 爱好 啊 ？"";""喜欢 明星 ， 看 电影 ， 听 音乐 。"";""那 真是 不错 哦"";""谢谢 你 哦 ， 我该 睡觉 了 ， 先 不 和 你 聊 了 。"";""不 打扰 你 了 ， 再见"";""再见 ！"""
0,17,我要 睡觉 了 ， 再见,"""《 月亮代表我的心 》 的 主唱 是 谁"";""是 张国荣 主唱 的 哦"";""谢谢 你 ， 你 真 聪明 ！"";""张国荣 可是 首位 享誉 韩国 乐坛 的 华人 歌手"";""他 是 我 的 偶像 ， 是 音乐界 的 常青树 。"";""对 呀 ， 他 的 歌 真的 非常 棒 ， 获得 过 香港电影 金像奖 的 最佳 原创 电影 歌曲 奖 呢 ， 你 喜欢 听 他 的 歌 吗 ？"";""我 很 喜欢 他 唱的歌 ， 他 的 声音 很 温柔 呢 ！"";""你 听 过 他 的 《 你在何地 》 这 首歌 吗 ？ 如 哥哥 张国荣 所说 ， 有些 歌 ， 唱片 里 唱 过 就 过 了 ， 不会 再 在 哪个 场合 再 唱 ， 这首 “ 你在何地 ” 正是 这样"";""我 听 过 呢 ！ 这 首歌 经常 听 ， 百听不厌 呢 ！"";""你 眼光 真好 呢 ， 这 首歌 很多 人 都 喜欢 呢"";""这 首歌 很 有 意境 ， 时不时 想 听 一遍 ！"";""那要 我 为 你 播放 一下 这 首歌 吗 ？"";""好 的"";""正在 为 你 播放 《 你在何地 》"";""谢谢 你 ， 这 首歌 越 听 越 喜欢 。"";""不 客气"";""我要 睡觉 了 ， 再见"""
0,12,对 这 首歌 不感兴趣,"""姬琪振 先生 ， 近来可好 ？"";""不太好"";""方便 说 说 吗 ？"";""带 孙子 呢 ， 太累 了"";""那 你 要 多 注意 身体 啊 ， 累 的话 可以 听听 歌 缓解 缓解 疲劳 嘛 ， 您 平时 有 喜欢 的 歌 吗 ？"";""最 喜欢 《 世界未末日 》"";""那 您 一定 很 喜欢 它 的 主唱 周杰伦 吧 ？ 说 起来 周杰伦 可是 现在 最 当红 的 明星 呢"";""那 必须 啊"";""他 还是 两届 MTV 亚洲 大奖 最 受欢迎 艺人"";""是 啊 ， 他 还是 两届 台湾 金曲奖 最佳 国语 男歌手"";""说起 唱歌 ， 他 的 这首 《 雨下一整晚 》 推荐 给 你 ， 这是 一首 抒情 情歌 ， 在 歌曲 进行 一半 时 转为 中国 风 ， 有 耳目一新 的 感觉 。"";""对 这 首歌 不感兴趣"""
0,13,听 完 了 ， 很 不错 ， 是 我 喜欢 的 呢 。,"""你好 ， 可以 为 我 放 《 愿你决定 》 吗 ？"";""好 的 ， 正在 放"";""谢谢 ， 这个 歌 真心 不错 呢 。"";""其实 张国荣 的 『 侧面 』 也 很 好听 呢 ， 还 获得 过 第十二届 香港电台 十大 中文 金曲奖 呢"";""我 最近 听过 这 首歌 了 ， 暂时 不想 听 呢 。"";""好 的 呢 ， 那 推荐 你 『 似水流年 』 ， 也 是 1997 香港 二十 最爱 金曲 之一 哦"";""这个 歌 的 歌名 很 不错 呦 ， 不 知道 歌 怎么样 呢 。"";""这个 歌 当然 非常 不错 了"";""那 我 倒 是 很 想 听听看"";""那 是否 给 你 放 呢"";""好 的 ， 麻烦 你 了 。"";""正在 给 你 放"";""听 完 了 ， 很 不错 ， 是 我 喜欢 的 呢 。"""
0,16,嗯 嗯 ， 那 我 听听,"""晚上 好 啊 ， 王立航"";""晚上 好"";""最近 怎么样 ？"";""挺 好 的 ， 升职 了 ， 哈哈"";""真替 你 开心 ， 可以 稍微 放松 一段时间 了 ， 有空 的话 看看 电影吧 ， 《 生死劫 》 怎么样 ？ 是 一部 反映 中国 现代 城市 女性 生活 的 影片 。"";""我 现在 不想 看 电影 呢"";""那 你 知道 它 的 主演 周迅 吗 ？ 很 精明 的 一个 艺人"";""哇 ， 是 周迅 呀 ， 我 超级 喜欢 她"";""是 吗 ， 周迅 还 曾 获得 过 亚洲 电影 大奖 最佳 女主角 ， 中国 电视 金鹰奖 最 受欢迎 女演员 等 大奖 ， 很 优秀 的 哦"";""嗯 嗯 ， 所以 我 才 这样 喜欢 她 嘛"";""对 了 你 听 过 她 唱歌 吗 ？ 推荐 你 听听 《 给小孩 》 ， 是 一首 经典 的 抒情歌曲"";""这个 我 听 过 了"";""《 承诺 ( 内地版 ) 》 也 不错 哦 ， 整首歌 曲 贯穿 以 简单 轻快 的 旋律 ， 就 像 歌词 中 描述 的 那样 ， “ 故事 总在 旅途 打开 ” 。"";""好听 吗 ？"";""音乐 很 不错 ， 你 会 喜欢 的 。"";""嗯 嗯 ， 那 我 听听"""
1,5,太 厉害 了 ， 我 很 喜欢 她 的 歌 。,"""电影 『 忘不了 』 的 主演 是 谁 ?"";""主演 是 张柏芝 哦 。"";""我 知道 了 ， 谢谢 你 告诉 我 呀 ， 我超 喜欢 她 的 。"";""不 客气 哦 ， 她 还 获得 过 香港电影 金像奖 最佳 原创 电影 歌曲 奖 呢 。"";""太 厉害 了 ， 我 很 喜欢 她 的 歌 。"""
0,1,中午 好 ， 你 知道 电影 『 飞一般爱情小说 』 的 主演 是 谁 吗 ？,"""中午 好 ， 你 知道 电影 『 飞一般爱情小说 』 的 主演 是 谁 吗 ？"""
0,13,我要 回家 了 ， 下次 聊 。,"""知道 张柏芝 的 星座 吗 ？"";""当然 知道 了 ， 张柏芝 是 双子座 的 。"";""真棒 。"";""说 到 张柏芝 ， 她 很 倔强 ， 也 是 个 很 聪明 的 女人 。"";""对 ， 而且 还 很 努力 ， 演技 打磨 的 很棒 。"";""你 说 的 没错 ， 她 身为 港台 演艺 明星 ， 凭借 自己 的 努力 获得 了 香港电影 金像奖 最佳 女主角 ， 还 获得 香港电影 金像奖 最佳 原创 电影 歌曲 奖 。"";""真的 很棒 啊 ， 我 也 很 喜欢 她 的 电影 。"";""说 到 她 的 电影 ， 那 正好 这部 《 星愿 》 推荐 给 你 ， 位 主演 在 该部 作品 中 的 表现 都 很 自然 ， 不 造作 不 生硬 ， 感情 戏互 有 交流 ， 并且 很 有 感染力 。"";""这是 什么 类型 的 电影 呢 ？ 评分 多少 ？"";""这是 一部 爱情喜剧 ， 评分 7 。"";""感觉 挺不错 的 ， 有 时间 一定 要 去 看看 。"";""相信 你 会 喜欢 的 。"";""我要 回家 了 ， 下次 聊 。"""
0,3,你 真 厉害 ， 知道 的 真多 。,"""你 知道 谢霆锋 的 身高 是 多少 吗 ？"";""谢霆锋 的 身高 是 175cm 。"";""你 真 厉害 ， 知道 的 真多 。"""
0,12,我 喜欢 看看 新闻 ， 看看 电影 什么 的,"""早上好 啊 ， 最近 怎么样 啊"";""心情 特别 的 好"";""什么 好事 啊 这么 开心"";""考试 结束 了 ， 考 的 很 理想"";""看来 这 段时间 努力学习 了 的 呀 ， 对 了 ， 还 不 知道 你 叫 什么 名字"";""我 叫 李静玲"";""那 你 是 男孩 还是 女孩 啊"";""这么 好听 的 名字 肯定 是 女孩 啊"";""哈哈 好 吧 ， 那 你 现在 多大 了 呀"";""18 岁 很 年轻 吧"";""朝气蓬勃 ， 那 你 有 什么 爱好 啊"";""我 喜欢 看看 新闻 ， 看看 电影 什么 的"""
0,13,好 的 ， 你 播放 吧 。,"""『 思念的距离 』 音乐 主唱 是 谁 ?"";""这 首歌 的 主唱 是 何炅 。"";""你 真棒 ， 知道 了 好多 呀 ！"";""何炅 获得 过 二十五届 中国 电视 金鹰奖 优秀 主持人 奖 呢 ， 你 喜欢 他 吗 ？"";""何炅 可是 我 的 偶像 ， 他 是 国内 著名 的 主持人"";""他 还 获得 了 二十五届 中国 电视 金鹰奖 优秀 主持人 奖 ， 不过 他 的 音乐 也 特别 好听 ， 你 喜欢 听 吗 ？"";""我 特别 喜欢 听 他 的 歌 。"";""送给 你 一首 何炅 演唱 的 『 行了 』 ， 那 时候 好嫩 ， 还 有点 可爱 ， 推荐 给 你 哦"";""这 首歌 我 还 没 听 过 呢 。"";""我 建议 你 听 一 听 哦 ， 非常 好听 。"";""那 我 一定 要 听 一下 。"";""是否 为 你 播放 『 行了 』 ？"";""好 的 ， 你 播放 吧 。"""
0,5,我 还 没 听 过 呢,"""今天天气 怎么样 呢 ？"";""成都 今日 的 天气 为 晴转多云 ， 无 持续 风向 ， 最高 气温 13 摄氏度 ， 最低气温 5 摄氏度"";""你 知道 的 真 清楚 啊"";""那 是 ， 其实 这种 天气 ， 听 一首 《 还是觉得你最好 》 ， 真是 再 惬意 不过 了"";""我 还 没 听 过 呢"""
0,6,我 的 名字 是 王轩航,"""嗨 ， 你好 啊 ， 最近 还好 吗 ？"";""嗨 ， 最近 不太好 ， 我 的 学习 退步 了"";""要 继续 努力 哦 ， 相信 你 是 最 棒 的 ！"";""好 的 呢 ， 我会 努力 的"";""嗯 嗯 ， 就 知道 你 最 厉害 啦 ！ 对 了 ， 还 不 知道 你 叫 什么 名字 啊 ？"";""我 的 名字 是 王轩航"""
0,2,晚上 好 啊,"""晚上 好"";""晚上 好 啊"""
0,3,你好 聪明,"""舒淇 多少 斤"";""她 体重 是 55kg"";""你好 聪明"""
1,5,喜欢 啊 ， 我 可是 他 的 粉丝 呢,"""你 知道 『 叶问 2 ： 宗师 传奇 』 的 主演 是 谁 吗"";""这部 电影 的 主演 是 黄晓明 。"";""好 的 知道 了 ， 谢谢"";""不 客气 ， 黄晓明 可是 中国 电影 金鸡奖 最佳 男主角 呢 ， 你 喜欢 看 他 的 电影 吗 ？"";""喜欢 啊 ， 我 可是 他 的 粉丝 呢"""
0,2,还好 呀 ， 不是 很累,"""晚上 好 啊 ， 这 两天 怎么样 呢"";""还好 呀 ， 不是 很累"""
0,12,我 平时 就 喜欢 看看 电影 ， 搜 搜 新闻,"""晚上 好 啊 ， 最近 怎么样 ？"";""挺 好 的 ， 发工资 了 ， 很 开心"";""方便 认识一下 吗 ？"";""好 啊"";""你 叫 什么 名字 呢 ？"";""我 叫 刘萍露"";""从 名字 看 你 一定 是 一位 美女"";""你 可真会 说话 ， 是 的 ， 我 是 个 女生"";""那 你 今年 多大 了 呢 ？"";""我 今年 22 了 呢"";""那 你 平时 有 什么 兴趣爱好 呢 ？"";""我 平时 就 喜欢 看看 电影 ， 搜 搜 新闻"""
1,14,看过 、 对 这个 电影 不感兴趣,"""早上好 刘萍露 ， 最近 怎么样 ？"";""还行 吧 ， 学习 也 很 轻松 。"";""那 是 不错 哦 ， 学习 轻松 ， 心情 也 是 愉快 的 。"";""确实 是 的 。"";""你 有 时间 也 可以 去 看看 电影 这类 的 ， 话 说 你 喜欢 哪部 电影 呢 ？"";""我 最 喜欢 的 是 《 功夫片岁月 》"";""那 你 喜欢 《 功夫片岁月 》 里 的 哪位 主演 呢 ？"";""那 当然 是 成龙 了 。"";""那 我们 就 聊聊 成龙 吧 ， 他 可是 获得 过 台湾 电影 金马奖 的 最佳 男主角 哦 。"";""我 觉得 成龙 是 香港 影坛 天王 级 人物 了 。"";""成龙 那 可是 开创 了 “ 无厘头 ” 的 表演 方式 ， 是 世界 十大 杰出青年 。"";""确实 ， 成龙 的 演技 那 确实 是 没 的 说 ， 那 拍电影 是 那 股劲 可以 说 他 现在 的 一切 荣耀 都 是 拿命 换来 的 。"";""说 到 演技 ， 推荐 你 看看 他 主演 的 这部 《 电影香江之功夫世家 》 ， 香港 片 最早 的 辉煌 时刻 。 珍贵 的 历史 记忆"";""看过 、 对 这个 电影 不感兴趣"""
1,12,我 对 这 首歌 不感兴趣,"""蔡琪姗 早上好"";""早上好"";""在 干嘛 呢 ？"";""去 上学 的 路上"";""那 我们 来 聊聊天 吧 ， 来 聊聊 电影 如何 ？ 《 桃姐 》 你 看过 吗 ， 是 难得一见 的 经典影片 。 没 看过 的话 可以 去 看看"";""我 暂时 不想 聊 电影"";""好 吧 ， 那聊 它 的 主演 刘德华 吧 ， 他 可是 被 称为 全民 偶像 呢"";""好 呀 ， 我 特别 喜欢 他"";""我 确实 很 优秀 的 ， 获得 过 香港电影 金像奖 最佳 男配角 ， 中国 电影 金鸡奖 最佳 男主角 等 ， 在 电影 方面 的 成绩 是 巨大 的"";""嗯 嗯 ， 不愧 是 天王"";""天王 当然 是 样样 全能 啦 ， 他 唱歌 也 很 好听 的 ， 他 演唱 的 《 最好的声音 》 就 不错 哦 ， 很 牛 逼 的 一首歌 ， 要 听听 吗"";""我 对 这 首歌 不感兴趣"""
0,17,嗯 ， 下次 有事 在 找 你 聊天 ， 再见 。,"""今天天气 怎么样 呢 ？"";""今天天气 ， 小雪 转 多云 ， 西北风 ， 最高 气温 : - 5 ℃ ， 最低气温 : - 13 ℃ 。"";""嗯 ， 知道 啦 ， 你 真 聪明 呢 。"";""天气 怪 冷 的 ， 这种 气温 适合 吃 麻辣小龙虾 呀 。"";""是 啊 ， 刚好 想 吃 点 热乎 的 。"";""麻辣 小龙 这道 热菜 就 很 不错 呢 ，"";""user 听 你 这么 一说 很 想 吃 呢 。"";""那 推荐 在 『 川佬玖火锅串串香 』 订餐 呢 ， 这家 的 麻辣小龙虾 很 不错 哦 。"";""人均 价格 多少 ？"";""人均 31 元 。"";""地址 在 哪 ？"";""地址 在 新市区 北京 北路 226 号 （ 风尚 翠苑 底商 ） 。"";""评分 怎么样 ？"";""评分 4.5 呢 。"";""嗯 ， 那帮 我 预定 12 点 30 的 吧 ， 人数 两人 。"";""好 的 ， 已经 为 您 预定 。"";""嗯 ， 下次 有事 在 找 你 聊天 ， 再见 。"""
0,3,你 知道 可真 多 啊,"""你 知道 周杰伦 的 星座 吗 ？"";""知道 啊 ， 周杰伦 是 摩羯座 的"";""你 知道 可真 多 啊"""
0,3,你好 贴心 啊 ， 谢谢 你 的 提醒,"""今天 的 天气 好不好 啊"";""今天天气 晴 ~ 多云 ， 西南风 ， 最高 气温 : - 9 ℃ ， 最低气温 : - 15 ℃ ， 注意 保暖 哦 。"";""你好 贴心 啊 ， 谢谢 你 的 提醒"""
0,13,播放,"""『 午后红茶 』 音乐 主唱 是 谁 ?"";""是 张国荣"";""好 的 ， 你好 棒"";""那 必须 的 ， 我 还 知道 他 是 中国 电影 百年 百位 优秀 演员 之一"";""我 特别 喜欢 他"";""他 是 香港 著名 的 明星 ， 也 是 美国 CNN 全球 五大 指标 音乐 人 ， 令人 佩服 ！"";""他 可以 说 是 真正 的 艺人 了"";""是 的 呢 ， 对 了 ， 《 想你 》 是 哥哥 的 一首 代表作 ， 张国荣 的 歌唱 部份 炮制 得 相当 出色 ， 令其 散发 着 浓厚 的 巨星 魅力 ， 颇 堪 一赞 。"";""我 喜欢 这个 歌名"";""你 也 会 爱 上 这个 歌 的 ！"";""那 就 听 一下 吧"";""现在 可以 为 你 播放 吗 ？"";""播放"""
0,15,好 的 ， 那 下次 聊 ， 再见 。,"""我 想 问问 最近 有 周迅 的 新 电影 么 。"";""有 啊 ， 最近 出 了 好多 ， 例如 《 李米的猜想 》 ， 都 不错 呢"";""好 的 ， 谢谢 。"";""说 到 周迅 ， 她 可是 中国 电视 金鹰奖 最 受欢迎 女演员 呢 ， 还是 中国 电影 导演 协会 的 最佳 女演员 呢"";""哇 ， 你 不 说 我 都 不 知道 呀 ， 我 的 女神 这么 厉害 呀 。"";""是 的 呢 ， 她 演 的 电影 好评 如潮 ， 很 优秀 的 呢"";""的确 ， 我 看过 她 的 很多 作品 ， 非常 厉害 。"";""那 你 看过 这部 《 如果 爱 》 吗 ？ 这 是 个 掺杂 着 怀旧 与 感伤 情调 的 爱情故事 ， 编导 在 相对 闭合 的 结构 中 把 故事 叙述 得 起伏 有 致 、 酣畅淋漓 。 推荐 给 你 哦 。"";""没 看过 ， 难道 主演 也 是 周迅 吗 ？"";""当然 是 周迅 啊"";""那 导演 是 谁 啊 ？"";""是 陈可辛 哦 。"";"" 那 我 一定 要 看看 了 ， 瞧瞧 我 都 错过 了 什么 好 东西 。"";""哈哈 ， 你 一定 会 喜欢 的 。"";""好 的 ， 那 下次 聊 ， 再见 。"""
0,15,那 还 不错 ， 那 你 给 我订 一个 下午 18 ： 00 ， 4 人餐 吧,"""今天天气 怎么样 呢"";""今天 中雨 ~ 小雨 ， 东北风 ， 最高 气温 12 ℃ ， 最低气温 6 ℃ ， 有雨 啊 ， 注意 带伞 呢"";""嗯 嗯 ， 你 真的 是 挺 贴心 的 呢"";""小事 一点点 么 ， 对 了 这种 天气 你 适合 吃 红烧肉 呢"";""听 起来 不错 的 呢 ， 我 爱 吃 五花肉 ， 你 真的 是 越来越 好 了"";""嗯 啊 ， 很 高兴 为 你 服务 呢"";""谢谢 ， 有 你 真 好 啊"";""客气 了 ， 我 觉得 湘雨轩 新 湘菜 （ 首义 汇店 ） 这家 的 味道 不错 ， 你 可以 试试 呢"";""好 的 呢 ， 那 你 能 告诉 这个 人均 价格 是 多少 吗"";""人均 价格 是 48"";""那 还 能 接受 ， 那 你 可以 告诉 我 地址 吗"";""地址 在 武昌区 张之洞 路 151 号 泛悦汇 二楼 北区 A - L2 - 003"";""还 行 ， 那 你 可以 告诉 我 评分 多少 吗"";""4.2 分"";""那 还 不错 ， 那 你 给 我订 一个 下午 18 ： 00 ， 4 人餐 吧"""
0,10,我 啊 今年 25 了,"""下午 好"";""下午 好 啊"";""最近 工作 怎么样 呢 ？"";""挺不错 的 ， 我 都 升职 了 呢"";""那得 祝贺 你 呢 ， 还 不 知道 你 叫 什么 名字 呢 ？"";""我 叫 姬玉祥"";""看 你 名字 一定 是 个 帅小伙 吧"";""真 聪明 呢 ， 猜 的 没错"";""你 多 大 了 呢 ？"";""我 啊 今年 25 了"""
1,7,我 几乎 每天 都 要 听 他 的 歌 呢,"""今天 是 什么 日子 呀 ？"";""今天 是 20 18 年 1 月 18 号 哦 ！"";""你好 棒 ， 知道 的 真多"";""你 知道 吗 ？ 今天 还是 周杰伦 的 生日 呢 ！"";""我 知道 呀 ， 我 特别 喜欢 周杰伦 呢 ， 他 是 一个 暖 男 呢"";""他 曾经 获得 十五 座 金曲奖 呢 ！ 很 厉害 的 一位 明星 ， 你 喜欢 听 他 的 歌 吗 ？"";""我 几乎 每天 都 要 听 他 的 歌 呢"""
0,13,好 的 ， 我要 吃饭 了 ， 不 说 了 ， 再见 了,"""电影 『 龙门飞甲 』 主演 是 谁 ?"";""主演 是 周迅 。"";""不错 ， 你好 优秀"";""嘿嘿 ， 或许 你 喜欢 周迅 吗 ？ 她 是 中国 电影 导演 协会 最佳 女演员 哦 ！"";""我 挺 喜欢 她 的"";""你 是 独具慧眼 啊 ， 她 还 获得 过 大众 电影 百花奖 最佳 女主角 呢 ， 演技 确实 很 好 的"";""是 啊 ， 演技 一流 啊"";""提到 她 的 演技 ， 安利 你 看看 她 的 《 生死劫 》 ， 是 一部 反映 中国 现代 城市 女性 生活 的 影片 。 值得一看 啊 ！"";""主演 是 谁 啊"";""吴军 和 周迅"";""感觉 不错 啊 ， 那 我 得 看看 了"";""你 看 完 以后 可以 和 我 分享 感受 哦 ！"";""好 的 ， 我要 吃饭 了 ， 不 说 了 ， 再见 了"""
0,3,谢谢 你 ， 真的 好 感动 ， 我 都 哭 了,"""嗨 ， 能 帮 我 放 一首 『 有一个地方 ( live ) 』 吗 ？"";""好 的 ， 我 这 就 为 你 放 。"";""谢谢 你 ， 真的 好 感动 ， 我 都 哭 了"""
0,11,是 啊 ， 看来 我 得 回忆 回忆 了,"""『 爱很简单 ( live ) 』 的 主唱 谁 啊 ？"";""大名鼎鼎 的 张学友 啊"";""是 学友 哥 啊 ， 我 都 不 知道 ， 你好 厉害 了"";""台湾 金曲奖 最佳 国语 男歌手 呢 ， 你 不会 不 知道 吧"";""我 是 知道 他 的 ， 倒 是 不 知道 他 获得 的 这个 奖项 ， 还有 哪些 大奖 ， 说来听听"";""那 你 可 问 对 人 了 ， 我 还 知道 他 拿 过 ChannelV 最 受欢迎 亚洲 艺人 ， 香港 十大 杰出青年 等等等等"";""确实 不愧 是 无数 少女 的 梦 ， 真的 够 优秀 ， 我 一个 男 的 都 被 他 深深 折服"";""那 这么 经典 的 老歌 『 祝福 』 值得 你 去 回忆 ， 一首 歌曲 之所以 称作 “ 老歌 ” ， 是因为 经典"";""好像 又 要 勾起 我 的 回忆 了"";""歌神 的 歌 就是 厉害 啊"";""是 啊 ， 看来 我 得 回忆 回忆 了"""
0,13,好 的 ， 我要 去 看 了 ， 再见,"""在 吗 ， 今天 几号 了 ？"";""好 的 亲 ， 今天 是 20 18 年 5 月 24 了 ， 月底 啦 ，"";""好 的 ， 时间 过得 好 快 啊"";""嘿嘿 ， 今天 是 最 美女 是 张柏芝 的 生日 呢 ， 很巧 呢 。"";""是 很巧 ， 而且 张柏芝 是 我 的 偶像 哦"";""那 我 真是 提醒 对 了 呢 ， 她 的确 很 优秀 ， 还 获得 过 十大 中文 金曲 最有 前途 新人 金奖 呢 ！"";""对 ， 她 的 歌 她 的 戏 我 都 很 喜欢 。"";""这样的话 为 您 推荐 一部 她 主演 的 《 星愿 》 吧 ， 很 好看 的 电影 哦 ！"";""是 什么 类型 的 呢 ？"";""是 爱情喜剧 呢 。"";""听 起来 还 不错 ， 那 我 要 看看"";""嗯 呢 ， 相信 您 会 喜欢 看 的 。"";""好 的 ， 我要 去 看 了 ， 再见"""
0,5,嗯 ， 这么 美味 的 热菜 吃 完 肯定 很 舒服,"""嗨 ， 今天 的 天气 怎么样 啊 ？"";""有点 微冷 呢 ， 今天 是 多云 ， 无 持续 风向 ， 最高 气温 : 11 ℃ ， 最低气温 : - 1 ℃ ， 注意 保暖 哦"";""好 的 ， 知道 啦"";""这个 天气 吃个 小炒肉 很 不错 ， 你 觉得 呢 ？"";""嗯 ， 这么 美味 的 热菜 吃 完 肯定 很 舒服"""
0,11,这 首歌 真 好听 ， 我 很 喜欢,"""今天天气 怎么样 啊"";""南京 今天 多云转晴 ， 东北风 ， 最高 气温 : 23 ℃ ， 最低气温 : 13 ℃"";""好 的 ， 我 知道 了 ， 谢谢"";""不用 客气 哟 ， 上班 路上 可以 听听 『 无形的手 』 呢 ， 可以 想起 许多 往事 呢 。"";""还 没有 听过 这 首歌 呢"";""那 你 一定 要 听听 了 ， 这 首歌 很 好听 。"";""我会 听 一 听 的"";""需要 现在 为 您 播放 这 首歌 吗 ？"";""好 啊"";""好 的 ， 正在 为 您 播放 『 无形的手 』"";""这 首歌 真 好听 ， 我 很 喜欢"""
